Subscription type: 4
Trying 127.0.0.1:40001...
Connected to 127.0.0.1:40001
Message_type information: P - Market status, M - Quote, T - Trade
T, 107249, REL, 7349.5

T, 107250, REL, 7350.5

T, 107251, REL, 7351.5

T, 107252, REL, 7352.5

T, 107253, REL, 7353.5

T, 107254, REL, 7354.5

T, 107255, REL, 7355.5

T, 107256, REL, 7356.5

T, 107257, REL, 7357.5

T, 107258, REL, 7358.5

T, 107259, REL, 7359.5

T, 107260, REL, 7360.5

T, 107261, REL, 7361.5

T, 107262, REL, 7362.5

T, 107263, REL, 7363.5

T, 107264, REL, 7364.5

T, 107265, REL, 7365.5

T, 107266, REL, 7366.5

T, 107267, REL, 7367.5

T, 107268, REL, 7368.5

T, 107269, REL, 7369.5

T, 107270, REL, 7370.5

T, 107271, REL, 7371.5

T, 107272, REL, 7372.5

T, 107273, REL, 7373.5

T, 107274, REL, 7374.5

T, 107275, REL, 7375.5

T, 107276, REL, 7376.5

T, 107277, REL, 7377.5

T, 107278, REL, 7378.5

T, 107279, REL, 7379.5

T, 107280, REL, 7380.5

T, 107281, REL, 7381.5

T, 107282, REL, 7382.5

T, 107283, REL, 7383.5

T, 107284, REL, 7384.5

T, 107285, REL, 7385.5

T, 107286, REL, 7386.5

T, 107287, REL, 7387.5

T, 107288, REL, 7388.5

T, 107289, REL, 7389.5

T, 107290, REL, 7390.5

T, 107291, REL, 7391.5

T, 107292, REL, 7392.5

T, 107293, REL, 7393.5

T, 107294, REL, 7394.5

T, 107295, REL, 7395.5

T, 107296, REL, 7396.5

T, 107297, REL, 7397.5

T, 107298, REL, 7398.5

T, 107299, REL, 7399.5

T, 107300, REL, 7400.5

T, 107301, REL, 7401.5

T, 107302, REL, 7402.5

T, 107303, REL, 7403.5

T, 107304, REL, 7404.5

T, 107305, REL, 7405.5

T, 107306, REL, 7406.5

T, 107307, REL, 7407.5

T, 107308, REL, 7408.5

T, 107309, REL, 7409.5

T, 107310, REL, 7410.5

T, 107311, REL, 7411.5

T, 107312, REL, 7412.5

T, 107313, REL, 7413.5

T, 107314, REL, 7414.5

T, 107315, REL, 7415.5

T, 107316, REL, 7416.5

T, 107317, REL, 7417.5

T, 107318, REL, 7418.5

T, 107319, REL, 7419.5

T, 107320, REL, 7420.5

T, 107321, REL, 7421.5

T, 107322, REL, 7422.5

T, 107323, REL, 7423.5

T, 107324, REL, 7424.5

T, 107325, REL, 7425.5

T, 107326, REL, 7426.5

T, 107327, REL, 7427.5

T, 107328, REL, 7428.5

T, 107329, REL, 7429.5

T, 107330, REL, 7430.5

T, 107331, REL, 7431.5

T, 107332, REL, 7432.5

T, 107333, REL, 7433.5

T, 107334, REL, 7434.5

T, 107335, REL, 7435.5

T, 107336, REL, 7436.5

T, 107337, REL, 7437.5

T, 107338, REL, 7438.5

T, 107339, REL, 7439.5

T, 107340, REL, 7440.5

T, 107341, REL, 7441.5

T, 107342, REL, 7442.5

T, 107343, REL, 7443.5

T, 107344, REL, 7444.5

T, 107345, REL, 7445.5

T, 107346, REL, 7446.5

T, 107347, REL, 7447.5

T, 107348, REL, 7448.5

T, 107349, REL, 7449.5

T, 107350, REL, 7450.5

T, 107351, REL, 7451.5

T, 107352, REL, 7452.5

T, 107353, REL, 7453.5

T, 107354, REL, 7454.5

T, 107355, REL, 7455.5

T, 107356, REL, 7456.5

T, 107357, REL, 7457.5

T, 107358, REL, 7458.5

T, 107359, REL, 7459.5

T, 107360, REL, 7460.5

T, 107361, REL, 7461.5

T, 107362, REL, 7462.5

T, 107363, REL, 7463.5

T, 107364, REL, 7464.5

T, 107365, REL, 7465.5

T, 107366, REL, 7466.5

T, 107367, REL, 7467.5

T, 107368, REL, 7468.5

T, 107369, REL, 7469.5

T, 107370, REL, 7470.5

T, 107371, REL, 7471.5

T, 107372, REL, 7472.5

T, 107373, REL, 7473.5

T, 107374, REL, 7474.5

T, 107375, REL, 7475.5

T, 107376, REL, 7476.5

T, 107377, REL, 7477.5

T, 107378, REL, 7478.5

T, 107379, REL, 7479.5

T, 107380, REL, 7480.5

T, 107381, REL, 7481.5

T, 107382, REL, 7482.5

T, 107383, REL, 7483.5

T, 107384, REL, 7484.5

T, 107385, REL, 7485.5

T, 107386, REL, 7486.5

T, 107387, REL, 7487.5

T, 107388, REL, 7488.5

T, 107389, REL, 7489.5

T, 107390, REL, 7490.5

T, 107391, REL, 7491.5

T, 107392, REL, 7492.5

T, 107393, REL, 7493.5

T, 107394, REL, 7494.5

T, 107395, REL, 7495.5

T, 107396, REL, 7496.5

T, 107397, REL, 7497.5

T, 107398, REL, 7498.5

T, 107399, REL, 7499.5

T, 107400, REL, 7500.5

T, 107401, REL, 7501.5

T, 107402, REL, 7502.5

T, 107403, REL, 7503.5

T, 107404, REL, 7504.5

T, 107405, REL, 7505.5

T, 107406, REL, 7506.5

T, 107407, REL, 7507.5

T, 107408, REL, 7508.5

T, 107409, REL, 7509.5

T, 107410, REL, 7510.5

T, 107411, REL, 7511.5

T, 107412, REL, 7512.5

T, 107413, REL, 7513.5

T, 107414, REL, 7514.5

T, 107415, REL, 7515.5

T, 107416, REL, 7516.5

T, 107417, REL, 7517.5

T, 107418, REL, 7518.5

T, 107419, REL, 7519.5

T, 107420, REL, 7520.5

T, 107421, REL, 7521.5

T, 107422, REL, 7522.5

T, 107423, REL, 7523.5

T, 107424, REL, 7524.5

T, 107425, REL, 7525.5

T, 107426, REL, 7526.5

T, 107427, REL, 7527.5

T, 107428, REL, 7528.5

T, 107429, REL, 7529.5

T, 107430, REL, 7530.5

T, 107431, REL, 7531.5

T, 107432, REL, 7532.5

T, 107433, REL, 7533.5

T, 107434, REL, 7534.5

T, 107435, REL, 7535.5

T, 107436, REL, 7536.5

T, 107437, REL, 7537.5

T, 107438, REL, 7538.5

T, 107439, REL, 7539.5

T, 107440, REL, 7540.5

T, 107441, REL, 7541.5

T, 107442, REL, 7542.5

T, 107443, REL, 7543.5

T, 107444, REL, 7544.5

T, 107445, REL, 7545.5

T, 107446, REL, 7546.5

T, 107447, REL, 7547.5

T, 107448, REL, 7548.5

T, 107449, REL, 7549.5

T, 107450, REL, 7550.5

T, 107451, REL, 7551.5

T, 107452, REL, 7552.5

T, 107453, REL, 7553.5

T, 107454, REL, 7554.5

T, 107455, REL, 7555.5

T, 107456, REL, 7556.5

T, 107457, REL, 7557.5

T, 107458, REL, 7558.5

T, 107459, REL, 7559.5

T, 107460, REL, 7560.5

T, 107461, REL, 7561.5

T, 107462, REL, 7562.5

T, 107463, REL, 7563.5

T, 107464, REL, 7564.5

T, 107465, REL, 7565.5

T, 107466, REL, 7566.5

T, 107467, REL, 7567.5

T, 107468, REL, 7568.5

T, 107469, REL, 7569.5

T, 107470, REL, 7570.5

T, 107471, REL, 7571.5

T, 107472, REL, 7572.5

T, 107473, REL, 7573.5

T, 107474, REL, 7574.5

T, 107475, REL, 7575.5

T, 107476, REL, 7576.5

T, 107477, REL, 7577.5

T, 107478, REL, 7578.5

T, 107479, REL, 7579.5

T, 107480, REL, 7580.5

T, 107481, REL, 7581.5

T, 107482, REL, 7582.5

T, 107483, REL, 7583.5

T, 107484, REL, 7584.5

T, 107485, REL, 7585.5

T, 107486, REL, 7586.5

T, 107487, REL, 7587.5

T, 107488, REL, 7588.5

T, 107489, REL, 7589.5

T, 107490, REL, 7590.5

T, 107491, REL, 7591.5

T, 107492, REL, 7592.5

T, 107493, REL, 7593.5

T, 107494, REL, 7594.5

T, 107495, REL, 7595.5

T, 107496, REL, 7596.5

T, 107497, REL, 7597.5

T, 107498, REL, 7598.5

T, 107499, REL, 7599.5

T, 107500, REL, 7600.5

T, 107501, REL, 7601.5

T, 107502, REL, 7602.5

T, 107503, REL, 7603.5

T, 107504, REL, 7604.5

T, 107505, REL, 7605.5

T, 107506, REL, 7606.5

T, 107507, REL, 7607.5

T, 107508, REL, 7608.5

T, 107509, REL, 7609.5

T, 107510, REL, 7610.5

T, 107511, REL, 7611.5

T, 107512, REL, 7612.5

T, 107513, REL, 7613.5

T, 107514, REL, 7614.5

T, 107515, REL, 7615.5

T, 107516, REL, 7616.5

T, 107517, REL, 7617.5

T, 107518, REL, 7618.5

T, 107519, REL, 7619.5

T, 107520, REL, 7620.5

T, 107521, REL, 7621.5

T, 107522, REL, 7622.5

T, 107523, REL, 7623.5

T, 107524, REL, 7624.5

T, 107525, REL, 7625.5

T, 107526, REL, 7626.5

T, 107527, REL, 7627.5

T, 107528, REL, 7628.5

T, 107529, REL, 7629.5

T, 107530, REL, 7630.5

T, 107531, REL, 7631.5

T, 107532, REL, 7632.5

T, 107533, REL, 7633.5

T, 107534, REL, 7634.5

T, 107535, REL, 7635.5

T, 107536, REL, 7636.5

T, 107537, REL, 7637.5

T, 107538, REL, 7638.5

T, 107539, REL, 7639.5

T, 107540, REL, 7640.5

T, 107541, REL, 7641.5

T, 107542, REL, 7642.5

T, 107543, REL, 7643.5

T, 107544, REL, 7644.5

T, 107545, REL, 7645.5

T, 107546, REL, 7646.5

T, 107547, REL, 7647.5

T, 107548, REL, 7648.5

T, 107549, REL, 7649.5

T, 107550, REL, 7650.5

T, 107551, REL, 7651.5

T, 107552, REL, 7652.5

T, 107553, REL, 7653.5

T, 107554, REL, 7654.5

T, 107555, REL, 7655.5

T, 107556, REL, 7656.5

T, 107557, REL, 7657.5

T, 107558, REL, 7658.5

T, 107559, REL, 7659.5

T, 107560, REL, 7660.5

T, 107561, REL, 7661.5

T, 107562, REL, 7662.5

T, 107563, REL, 7663.5

T, 107564, REL, 7664.5

T, 107565, REL, 7665.5

T, 107566, REL, 7666.5

T, 107567, REL, 7667.5

T, 107568, REL, 7668.5

T, 107569, REL, 7669.5

T, 107570, REL, 7670.5

T, 107571, REL, 7671.5

T, 107572, REL, 7672.5

T, 107573, REL, 7673.5

T, 107574, REL, 7674.5

T, 107575, REL, 7675.5

T, 107576, REL, 7676.5

T, 107577, REL, 7677.5

T, 107578, REL, 7678.5

T, 107579, REL, 7679.5

T, 107580, REL, 7680.5

T, 107581, REL, 7681.5

T, 107582, REL, 7682.5

T, 107583, REL, 7683.5

T, 107584, REL, 7684.5

T, 107585, REL, 7685.5

T, 107586, REL, 7686.5

T, 107587, REL, 7687.5

T, 107588, REL, 7688.5

T, 107589, REL, 7689.5

T, 107590, REL, 7690.5

T, 107591, REL, 7691.5

T, 107592, REL, 7692.5

T, 107593, REL, 7693.5

T, 107594, REL, 7694.5

T, 107595, REL, 7695.5

T, 107596, REL, 7696.5

T, 107597, REL, 7697.5

T, 107598, REL, 7698.5

T, 107599, REL, 7699.5

T, 107600, REL, 7700.5

T, 107601, REL, 7701.5

T, 107602, REL, 7702.5

T, 107603, REL, 7703.5

T, 107604, REL, 7704.5

T, 107605, REL, 7705.5

T, 107606, REL, 7706.5

T, 107607, REL, 7707.5

T, 107608, REL, 7708.5

T, 107609, REL, 7709.5

T, 107610, REL, 7710.5

T, 107611, REL, 7711.5

T, 107612, REL, 7712.5

T, 107613, REL, 7713.5

T, 107614, REL, 7714.5

T, 107615, REL, 7715.5

T, 107616, REL, 7716.5

T, 107617, REL, 7717.5

T, 107618, REL, 7718.5

T, 107619, REL, 7719.5

T, 107620, REL, 7720.5

T, 107621, REL, 7721.5

T, 107622, REL, 7722.5

T, 107623, REL, 7723.5

T, 107624, REL, 7724.5

T, 107625, REL, 7725.5

T, 107626, REL, 7726.5

T, 107627, REL, 7727.5

T, 107628, REL, 7728.5

T, 107629, REL, 7729.5

T, 107630, REL, 7730.5

T, 107631, REL, 7731.5

T, 107632, REL, 7732.5

T, 107633, REL, 7733.5

T, 107634, REL, 7734.5

T, 107635, REL, 7735.5

T, 107636, REL, 7736.5

T, 107637, REL, 7737.5

T, 107638, REL, 7738.5

T, 107639, REL, 7739.5

T, 107640, REL, 7740.5

T, 107641, REL, 7741.5

T, 107642, REL, 7742.5

T, 107643, REL, 7743.5

T, 107644, REL, 7744.5

T, 107645, REL, 7745.5

T, 107646, REL, 7746.5

T, 107647, REL, 7747.5

T, 107648, REL, 7748.5

T, 107649, REL, 7749.5

T, 107650, REL, 7750.5

T, 107651, REL, 7751.5

T, 107652, REL, 7752.5

T, 107653, REL, 7753.5

T, 107654, REL, 7754.5

T, 107655, REL, 7755.5

T, 107656, REL, 7756.5

T, 107657, REL, 7757.5

T, 107658, REL, 7758.5

T, 107659, REL, 7759.5

T, 107660, REL, 7760.5

T, 107661, REL, 7761.5

T, 107662, REL, 7762.5

T, 107663, REL, 7763.5

T, 107664, REL, 7764.5

T, 107665, REL, 7765.5

T, 107666, REL, 7766.5

T, 107667, REL, 7767.5

T, 107668, REL, 7768.5

T, 107669, REL, 7769.5

T, 107670, REL, 7770.5

T, 107671, REL, 7771.5

T, 107672, REL, 7772.5

T, 107673, REL, 7773.5

T, 107674, REL, 7774.5

T, 107675, REL, 7775.5

T, 107676, REL, 7776.5

T, 107677, REL, 7777.5

T, 107678, REL, 7778.5

T, 107679, REL, 7779.5

T, 107680, REL, 7780.5

T, 107681, REL, 7781.5

T, 107682, REL, 7782.5

T, 107683, REL, 7783.5

T, 107684, REL, 7784.5

T, 107685, REL, 7785.5

T, 107686, REL, 7786.5

T, 107687, REL, 7787.5

T, 107688, REL, 7788.5

T, 107689, REL, 7789.5

T, 107690, REL, 7790.5

T, 107691, REL, 7791.5

T, 107692, REL, 7792.5

T, 107693, REL, 7793.5

T, 107694, REL, 7794.5

T, 107695, REL, 7795.5

T, 107696, REL, 7796.5

T, 107697, REL, 7797.5

T, 107698, REL, 7798.5

T, 107699, REL, 7799.5

T, 107700, REL, 7800.5

T, 107701, REL, 7801.5

T, 107702, REL, 7802.5

T, 107703, REL, 7803.5

T, 107704, REL, 7804.5

T, 107705, REL, 7805.5

T, 107706, REL, 7806.5

T, 107707, REL, 7807.5

T, 107708, REL, 7808.5

T, 107709, REL, 7809.5

T, 107710, REL, 7810.5

T, 107711, REL, 7811.5

T, 107712, REL, 7812.5

T, 107713, REL, 7813.5

T, 107714, REL, 7814.5

T, 107715, REL, 7815.5

T, 107716, REL, 7816.5

T, 107717, REL, 7817.5

T, 107718, REL, 7818.5

T, 107719, REL, 7819.5

T, 107720, REL, 7820.5

T, 107721, REL, 7821.5

T, 107722, REL, 7822.5

T, 107723, REL, 7823.5

T, 107724, REL, 7824.5

T, 107725, REL, 7825.5

T, 107726, REL, 7826.5

T, 107727, REL, 7827.5

T, 107728, REL, 7828.5

T, 107729, REL, 7829.5

T, 107730, REL, 7830.5

T, 107731, REL, 7831.5

T, 107732, REL, 7832.5

T, 107733, REL, 7833.5

T, 107734, REL, 7834.5

T, 107735, REL, 7835.5

T, 107736, REL, 7836.5

T, 107737, REL, 7837.5

T, 107738, REL, 7838.5

T, 107739, REL, 7839.5

T, 107740, REL, 7840.5

T, 107741, REL, 7841.5

T, 107742, REL, 7842.5

T, 107743, REL, 7843.5

T, 107744, REL, 7844.5

T, 107745, REL, 7845.5

T, 107746, REL, 7846.5

T, 107747, REL, 7847.5

T, 107748, REL, 7848.5

T, 107749, REL, 7849.5

T, 107750, REL, 7850.5

T, 107751, REL, 7851.5

T, 107752, REL, 7852.5

T, 107753, REL, 7853.5

T, 107754, REL, 7854.5

T, 107755, REL, 7855.5

T, 107756, REL, 7856.5

T, 107757, REL, 7857.5

T, 107758, REL, 7858.5

T, 107759, REL, 7859.5

T, 107760, REL, 7860.5

T, 107761, REL, 7861.5

T, 107762, REL, 7862.5

T, 107763, REL, 7863.5

T, 107764, REL, 7864.5

T, 107765, REL, 7865.5

T, 107766, REL, 7866.5

T, 107767, REL, 7867.5

T, 107768, REL, 7868.5

T, 107769, REL, 7869.5

T, 107770, REL, 7870.5

T, 107771, REL, 7871.5

T, 107772, REL, 7872.5

T, 107773, REL, 7873.5

T, 107774, REL, 7874.5

T, 107775, REL, 7875.5

T, 107776, REL, 7876.5

T, 107777, REL, 7877.5

T, 107778, REL, 7878.5

T, 107779, REL, 7879.5

T, 107780, REL, 7880.5

T, 107781, REL, 7881.5

T, 107782, REL, 7882.5

T, 107783, REL, 7883.5

T, 107784, REL, 7884.5

T, 107785, REL, 7885.5

T, 107786, REL, 7886.5

T, 107787, REL, 7887.5

T, 107788, REL, 7888.5

T, 107789, REL, 7889.5

T, 107790, REL, 7890.5

T, 107791, REL, 7891.5

T, 107792, REL, 7892.5

T, 107793, REL, 7893.5

T, 107794, REL, 7894.5

T, 107795, REL, 7895.5

T, 107796, REL, 7896.5

T, 107797, REL, 7897.5

T, 107798, REL, 7898.5

T, 107799, REL, 7899.5

T, 107800, REL, 7900.5

T, 107801, REL, 7901.5

T, 107802, REL, 7902.5

T, 107803, REL, 7903.5

T, 107804, REL, 7904.5

T, 107805, REL, 7905.5

T, 107806, REL, 7906.5

T, 107807, REL, 7907.5

T, 107808, REL, 7908.5

T, 107809, REL, 7909.5

T, 107810, REL, 7910.5

T, 107811, REL, 7911.5

T, 107812, REL, 7912.5

T, 107813, REL, 7913.5

T, 107814, REL, 7914.5

T, 107815, REL, 7915.5

T, 107816, REL, 7916.5

T, 107817, REL, 7917.5

T, 107818, REL, 7918.5

T, 107819, REL, 7919.5

T, 107820, REL, 7920.5

T, 107821, REL, 7921.5

T, 107822, REL, 7922.5

T, 107823, REL, 7923.5

T, 107824, REL, 7924.5

T, 107825, REL, 7925.5

T, 107826, REL, 7926.5

T, 107827, REL, 7927.5

T, 107828, REL, 7928.5

T, 107829, REL, 7929.5

T, 107830, REL, 7930.5

T, 107831, REL, 7931.5

T, 107832, REL, 7932.5

T, 107833, REL, 7933.5

T, 107834, REL, 7934.5

T, 107835, REL, 7935.5

T, 107836, REL, 7936.5

T, 107837, REL, 7937.5

T, 107838, REL, 7938.5

T, 107839, REL, 7939.5

T, 107840, REL, 7940.5

T, 107841, REL, 7941.5

T, 107842, REL, 7942.5

T, 107843, REL, 7943.5

T, 107844, REL, 7944.5

T, 107845, REL, 7945.5

T, 107846, REL, 7946.5

T, 107847, REL, 7947.5

T, 107848, REL, 7948.5

T, 107849, REL, 7949.5

T, 107850, REL, 7950.5

T, 107851, REL, 7951.5

T, 107852, REL, 7952.5

T, 107853, REL, 7953.5

T, 107854, REL, 7954.5

T, 107855, REL, 7955.5

T, 107856, REL, 7956.5

T, 107857, REL, 7957.5

T, 107858, REL, 7958.5

T, 107859, REL, 7959.5

T, 107860, REL, 7960.5

T, 107861, REL, 7961.5

T, 107862, REL, 7962.5

T, 107863, REL, 7963.5

T, 107864, REL, 7964.5

T, 107865, REL, 7965.5

T, 107866, REL, 7966.5

T, 107867, REL, 7967.5

T, 107868, REL, 7968.5

T, 107869, REL, 7969.5

T, 107870, REL, 7970.5

T, 107871, REL, 7971.5

T, 107872, REL, 7972.5

T, 107873, REL, 7973.5

T, 107874, REL, 7974.5

T, 107875, REL, 7975.5

T, 107876, REL, 7976.5

T, 107877, REL, 7977.5

T, 107878, REL, 7978.5

T, 107879, REL, 7979.5

T, 107880, REL, 7980.5

T, 107881, REL, 7981.5

T, 107882, REL, 7982.5

T, 107883, REL, 7983.5

T, 107884, REL, 7984.5

T, 107885, REL, 7985.5

T, 107886, REL, 7986.5

T, 107887, REL, 7987.5

T, 107888, REL, 7988.5

T, 107889, REL, 7989.5

T, 107890, REL, 7990.5

T, 107891, REL, 7991.5

T, 107892, REL, 7992.5

T, 107893, REL, 7993.5

T, 107894, REL, 7994.5

T, 107895, REL, 7995.5

T, 107896, REL, 7996.5

T, 107897, REL, 7997.5

T, 107898, REL, 7998.5

T, 107899, REL, 7999.5

T, 107900, REL, 8000.5

T, 107901, REL, 8001.5

T, 107902, REL, 8002.5

T, 107903, REL, 8003.5

T, 107904, REL, 8004.5

T, 107905, REL, 8005.5

T, 107906, REL, 8006.5

T, 107907, REL, 8007.5

T, 107908, REL, 8008.5

T, 107909, REL, 8009.5

T, 107910, REL, 8010.5

T, 107911, REL, 8011.5

T, 107912, REL, 8012.5

T, 107913, REL, 8013.5

T, 107914, REL, 8014.5

T, 107915, REL, 8015.5

T, 107916, REL, 8016.5

T, 107917, REL, 8017.5

T, 107918, REL, 8018.5

T, 107919, REL, 8019.5

T, 107920, REL, 8020.5

T, 107921, REL, 8021.5

T, 107922, REL, 8022.5

T, 107923, REL, 8023.5

T, 107924, REL, 8024.5

T, 107925, REL, 8025.5

T, 107926, REL, 8026.5

T, 107927, REL, 8027.5

T, 107928, REL, 8028.5

T, 107929, REL, 8029.5

T, 107930, REL, 8030.5

T, 107931, REL, 8031.5

T, 107932, REL, 8032.5

T, 107933, REL, 8033.5

T, 107934, REL, 8034.5

T, 107935, REL, 8035.5

T, 107936, REL, 8036.5

T, 107937, REL, 8037.5

T, 107938, REL, 8038.5

T, 107939, REL, 8039.5

T, 107940, REL, 8040.5

T, 107941, REL, 8041.5

T, 107942, REL, 8042.5

T, 107943, REL, 8043.5

T, 107944, REL, 8044.5

T, 107945, REL, 8045.5

T, 107946, REL, 8046.5

T, 107947, REL, 8047.5

T, 107948, REL, 8048.5

T, 107949, REL, 8049.5

T, 107950, REL, 8050.5

T, 107951, REL, 8051.5

T, 107952, REL, 8052.5

T, 107953, REL, 8053.5

T, 107954, REL, 8054.5

T, 107955, REL, 8055.5

T, 107956, REL, 8056.5

T, 107957, REL, 8057.5

T, 107958, REL, 8058.5

T, 107959, REL, 8059.5

T, 107960, REL, 8060.5

T, 107961, REL, 8061.5

T, 107962, REL, 8062.5

T, 107963, REL, 8063.5

T, 107964, REL, 8064.5

T, 107965, REL, 8065.5

T, 107966, REL, 8066.5

T, 107967, REL, 8067.5

T, 107968, REL, 8068.5

T, 107969, REL, 8069.5

T, 107970, REL, 8070.5

T, 107971, REL, 8071.5

T, 107972, REL, 8072.5

T, 107973, REL, 8073.5

T, 107974, REL, 8074.5

T, 107975, REL, 8075.5

T, 107976, REL, 8076.5

T, 107977, REL, 8077.5

T, 107978, REL, 8078.5

T, 107979, REL, 8079.5

T, 107980, REL, 8080.5

T, 107981, REL, 8081.5

T, 107982, REL, 8082.5

T, 107983, REL, 8083.5

T, 107984, REL, 8084.5

T, 107985, REL, 8085.5

T, 107986, REL, 8086.5

T, 107987, REL, 8087.5

T, 107988, REL, 8088.5

T, 107989, REL, 8089.5

T, 107990, REL, 8090.5

T, 107991, REL, 8091.5

T, 107992, REL, 8092.5

T, 107993, REL, 8093.5

T, 107994, REL, 8094.5

T, 107995, REL, 8095.5

T, 107996, REL, 8096.5

T, 107997, REL, 8097.5

T, 107998, REL, 8098.5

T, 107999, REL, 8099.5

T, 108000, REL, 8100.5

T, 108001, REL, 8101.5

T, 108002, REL, 8102.5

T, 108003, REL, 8103.5

T, 108004, REL, 8104.5

T, 108005, REL, 8105.5

T, 108006, REL, 8106.5

T, 108007, REL, 8107.5

T, 108008, REL, 8108.5

T, 108009, REL, 8109.5

T, 108010, REL, 8110.5

T, 108011, REL, 8111.5

T, 108012, REL, 8112.5

T, 108013, REL, 8113.5

T, 108014, REL, 8114.5

T, 108015, REL, 8115.5

T, 108016, REL, 8116.5

T, 108017, REL, 8117.5

T, 108018, REL, 8118.5

T, 108019, REL, 8119.5

T, 108020, REL, 8120.5

T, 108021, REL, 8121.5

T, 108022, REL, 8122.5

T, 108023, REL, 8123.5

T, 108024, REL, 8124.5

T, 108025, REL, 8125.5

T, 108026, REL, 8126.5

T, 108027, REL, 8127.5

T, 108028, REL, 8128.5

T, 108029, REL, 8129.5

T, 108030, REL, 8130.5

T, 108031, REL, 8131.5

T, 108032, REL, 8132.5

T, 108033, REL, 8133.5

T, 108034, REL, 8134.5

T, 108035, REL, 8135.5

T, 108036, REL, 8136.5

T, 108037, REL, 8137.5

T, 108038, REL, 8138.5

T, 108039, REL, 8139.5

T, 108040, REL, 8140.5

T, 108041, REL, 8141.5

T, 108042, REL, 8142.5

T, 108043, REL, 8143.5

T, 108044, REL, 8144.5

T, 108045, REL, 8145.5

T, 108046, REL, 8146.5

T, 108047, REL, 8147.5

T, 108048, REL, 8148.5

T, 108049, REL, 8149.5

T, 108050, REL, 8150.5

T, 108051, REL, 8151.5

T, 108052, REL, 8152.5

T, 108053, REL, 8153.5

T, 108054, REL, 8154.5

T, 108055, REL, 8155.5

T, 108056, REL, 8156.5

T, 108057, REL, 8157.5

T, 108058, REL, 8158.5

T, 108059, REL, 8159.5

T, 108060, REL, 8160.5

T, 108061, REL, 8161.5

T, 108062, REL, 8162.5

T, 108063, REL, 8163.5

T, 108064, REL, 8164.5

T, 108065, REL, 8165.5

T, 108066, REL, 8166.5

T, 108067, REL, 8167.5

T, 108068, REL, 8168.5

T, 108069, REL, 8169.5

T, 108070, REL, 8170.5

T, 108071, REL, 8171.5

T, 108072, REL, 8172.5

T, 108073, REL, 8173.5

T, 108074, REL, 8174.5

T, 108075, REL, 8175.5

T, 108076, REL, 8176.5

T, 108077, REL, 8177.5

T, 108078, REL, 8178.5

T, 108079, REL, 8179.5

T, 108080, REL, 8180.5

T, 108081, REL, 8181.5

T, 108082, REL, 8182.5

T, 108083, REL, 8183.5

T, 108084, REL, 8184.5

T, 108085, REL, 8185.5

T, 108086, REL, 8186.5

T, 108087, REL, 8187.5

T, 108088, REL, 8188.5

T, 108089, REL, 8189.5

T, 108090, REL, 8190.5

T, 108091, REL, 8191.5

T, 108092, REL, 8192.5

T, 108093, REL, 8193.5

T, 108094, REL, 8194.5

T, 108095, REL, 8195.5

T, 108096, REL, 8196.5

T, 108097, REL, 8197.5

T, 108098, REL, 8198.5

T, 108099, REL, 8199.5

T, 108100, REL, 8200.5

T, 108101, REL, 8201.5

T, 108102, REL, 8202.5

T, 108103, REL, 8203.5

T, 108104, REL, 8204.5

T, 108105, REL, 8205.5

T, 108106, REL, 8206.5

T, 108107, REL, 8207.5

T, 108108, REL, 8208.5

T, 108109, REL, 8209.5

T, 108110, REL, 8210.5

T, 108111, REL, 8211.5

T, 108112, REL, 8212.5

T, 108113, REL, 8213.5

T, 108114, REL, 8214.5

T, 108115, REL, 8215.5

T, 108116, REL, 8216.5

T, 108117, REL, 8217.5

T, 108118, REL, 8218.5

T, 108119, REL, 8219.5
